Points_0,Points_1,Points_2,u.x_0,u.x_1,u.x_2,u.x_Magnitude
9.86418,-0.0121611,0,1.45519,-0.212147,-0.121174,1.47555
9.86272,-0.0111111,0,1.45669,-0.210662,-0.120734,1.47679
9.86095,-0.00827832,0,1.45762,-0.20865,-0.121251,1.47747
9.86075,-0.00751647,0,1.45755,-0.208426,-0.121603,1.47739
9.85772,0.376852,0,0.693618,0.0703878,0.231339,0.73456
9.85318,0.376977,0,0.694676,0.0580763,0.253646,0.741811
9.84853,0.376689,0,0.70576,0.0457243,0.264576,0.755108
12.485,0.262963,0,1.41173,0.0161685,4.66166e-05,1.41182
12.4918,0.258558,0,1.41285,0.0127384,2.22607e-05,1.41291
12.4989,0.345757,-1.0842e-19,1.03654,0.00278361,-0.00117007,1.03655
12.5028,0.345097,0,1.03346,0.0031052,-0.00109019,1.03347
12.4854,-0.262963,0,1.3894,-0.0307099,-0.00237666,1.38974
12.4918,-0.258774,0,1.39185,-0.0304207,-0.00232504,1.39218
12.4997,-0.344444,0,1.02303,-0.00434793,-0.00044052,1.02304
9.85603,0.00065518,0,1.45643,-0.203497,-0.123904,1.47578
9.85423,0.0037037,0,1.45452,-0.201245,-0.124685,1.47366
9.85318,0.00467217,0,1.45409,-0.199137,-0.124115,1.4729
9.85112,0.00731822,0,1.4552,-0.19738,-0.124608,1.4738
9.8508,0.00762135,0,1.45535,-0.196978,-0.124569,1.47389
9.84845,0.0111111,0,1.45624,-0.195272,-0.125744,1.47465
9.84683,0.376555,0,0.711407,0.0396052,0.267916,0.761215
9.84219,0.376286,0,0.722249,0.0273119,0.278702,0.774638
12.4963,0.255556,0,1.40856,0.0150487,-0.000105127,1.40864
12.5028,0.250993,0,1.40609,0.0165643,-0.000443398,1.40619
12.5057,0.344444,0,1.03297,0.00358128,-0.00106909,1.03297
12.5087,0.344082,-1.0842e-19,1.04233,0.00288122,-0.00113526,1.04234
12.5093,0.343937,-1.0842e-19,1.0454,0.00261443,-0.00116729,1.0454
12.5138,0.343499,0,1.05724,0.0017924,-0.00124242,1.05724
12.4965,-0.255556,0,1.39033,-0.0295631,-0.00220365,1.39065
12.5028,-0.25104,0,1.3882,-0.0292586,-0.00213574,1.38851
12.5028,-0.344173,0,1.03114,-0.00381584,-0.000528383,1.03115
12.5138,-0.34346,0,1.05116,-0.0028856,-0.000689628,1.05117
12.5191,-0.343649,4.33681e-19,1.04902,-0.00314414,-0.000639292,1.04903
9.8464,0.0185185,0,1.45265,-0.196824,-0.130793,1.47174
9.84219,0.0240473,0,1.44638,-0.188284,-0.129342,1.46431
9.83987,0.0259259,0,1.44683,-0.185007,-0.128656,1.46428
9.83119,0.375467,0,0.74441,0.0126782,0.280512,0.795609
12.507,0.248148,0,1.39442,0.019892,-0.000239936,1.39456
12.5138,0.243058,0,1.39359,0.0185755,-0.000406325,1.39372
12.5189,0.343718,0,1.05413,0.00230387,-0.00114968,1.05413
12.5189,0.343716,0,1.05419,0.0023008,-0.00114988,1.05419
12.5248,0.344419,0,1.04133,0.00365248,-0.000911379,1.04133
12.507,-0.248148,0,1.3883,-0.0260913,-0.00203157,1.38854
12.5138,-0.242964,0,1.38755,-0.0230585,-0.00203802,1.38774
12.5205,-0.343561,0,1.05078,-0.00301688,-0.000644395,1.05079
12.5248,-0.34368,0,1.04987,-0.00316288,-0.000592122,1.04988
9.83569,0.0333333,0,1.44176,-0.185276,-0.133028,1.45969
9.83119,0.0381829,0,1.43624,-0.179473,-0.132746,1.45349
9.82836,0.0407407,0,1.43574,-0.175504,-0.132673,1.4525
9.8202,0.374398,0,0.747788,0.00114121,0.272618,0.795932
9.81753,0.374074,0,0.747557,-0.00225311,0.266518,0.793649
12.5172,0.240741,0,1.39593,0.0157224,-0.000495568,1.39602
12.5248,0.234075,0,1.39124,0.01936,-0.000525766,1.39137
12.5169,-0.240741,0,1.40274,-0.0122626,-0.00212681,1.40279
12.5248,-0.234914,0,1.39976,-0.0161369,-0.00197358,1.39986
12.5358,0.343909,0,1.05271,0.00293598,-0.000777711,1.05272
12.5405,0.343212,0,1.06545,0.00223699,-0.000858307,1.06545
12.5276,-0.344444,0,1.03638,-0.00395154,-0.000447391,1.03638
12.5306,-0.344934,4.33681e-19,1.03451,-0.00382892,-0.000514129,1.03452
9.8243,0.0481481,0,1.43249,-0.179834,-0.139548,1.45047
9.8202,0.0523855,0,1.42313,-0.166496,-0.135414,1.43922
9.81674,0.0555556,0,1.42097,-0.161483,-0.135664,1.43654
9.80921,0.373232,4.33681e-19,0.752117,-0.0193439,0.246861,0.79183
12.5259,0.233333,0,1.39207,0.0183525,-0.000604236,1.39219
12.5331,0.225926,0,1.38524,0.022266,-0.000574623,1.38542
12.5272,-0.233333,0,1.39854,-0.0159852,-0.00193508,1.39863
12.5347,-0.225926,0,1.38393,-0.0284181,-0.00159117,1.38422
12.5401,-0.344444,0,1.03853,-0.00386298,-0.000588502,1.03854
12.5358,-0.345699,0,1.03158,-0.00367255,-0.000624678,1.03158
12.5412,0.343283,0,1.06391,0.00238467,-0.000827082,1.06392
12.5468,0.342568,0,1.07516,0.00186128,-0.000870664,1.07516
12.5312,-0.345108,0,1.03396,-0.00375323,-0.000511521,1.03397
9.81135,0.062963,0,1.41589,-0.158099,-0.139602,1.43152
9.80921,0.0646362,0,1.41368,-0.154679,-0.139154,1.42891
9.80357,0.0703704,0,1.4139,-0.1522,-0.14245,1.42919
9.79821,0.372894,0,0.747693,-0.0421541,0.235086,0.784912
12.5519,0.342908,0,1.06821,0.00247092,-0.000897945,1.06821
12.5534,0.342879,0,1.06911,0.00243629,-0.000922172,1.06911
12.5578,0.343134,4.33681e-19,1.06412,0.00288704,-0.000971047,1.06412
12.5358,0.224016,0,1.38701,0.0202459,-0.000597436,1.38716
12.5468,-0.342476,0,1.06589,-0.00173486,-0.000704021,1.06589
12.5578,-0.341214,0,1.07881,-0.00170271,-0.000852015,1.07881
12.5358,-0.225104,0,1.38482,-0.0276171,-0.00157962,1.3851
9.79821,0.0759282,0,1.40172,-0.135968,-0.140071,1.41525
9.79582,0.0777778,0,1.40086,-0.131535,-0.140191,1.41399
9.78722,0.371695,4.33681e-19,0.745331,-0.0745613,0.247476,0.788874
9.78332,0.370936,0,0.753751,-0.0797709,0.252189,0.798814
12.542,0.218519,0,1.38408,0.0191535,-0.000702094,1.38421
12.5468,0.21452,0,1.38752,0.0154053,-0.000836538,1.38761
12.5511,0.211111,0,1.39193,0.0100914,-0.00102546,1.39196
12.5571,0.203704,0,1.38568,0.0144784,-0.00106708,1.38575
12.5688,-0.341822,0,1.06263,-0.00365136,-0.000488885,1.06263
12.5419,-0.218519,0,1.38358,-0.0253804,-0.00135601,1.38382
12.5468,-0.214253,0,1.38688,-0.0211623,-0.00136978,1.38705
12.5508,-0.211111,0,1.4006,-0.00767002,-0.00155201,1.40062
12.5633,0.34296,0,1.06576,0.00284636,-0.000674045,1.06577
12.5633,0.34296,0,1.06576,0.00284636,-0.000674045,1.06577
12.5633,0.34296,0,1.06576,0.00284636,-0.000674045,1.06577
12.5578,-0.204189,0,1.38929,-0.0169335,-0.000941716,1.38939
9.78977,0.0851852,0,1.39772,-0.125042,-0.143748,1.41064
9.78722,0.0871043,0,1.39547,-0.119579,-0.143099,1.40787
9.78143,0.0925926,0,1.39795,-0.112649,-0.14638,1.4101
9.78162,0.370639,0,0.758072,-0.081398,0.253829,0.803572
9.77622,0.369561,0,0.769379,-0.0889548,0.260857,0.817253
12.5578,0.203211,0,1.38638,0.013615,-0.00109934,1.38645
12.5798,-0.342205,0,1.05689,-0.00302633,-0.000198092,1.05689
12.5688,0.344443,-2.1684e-19,1.03585,0.0044208,-0.000740892,1.03586
12.5729,0.344243,0,1.03678,0.00434955,-0.00078053,1.03679
12.5737,0.344206,0,1.03695,0.00430389,-0.000789877,1.03696
12.5798,0.343907,0,1.03833,0.00422941,-0.000846976,1.03834
12.5585,-0.203704,0,1.3904,-0.0155858,-0.000967216,1.39048
12.5631,-0.196296,0,1.3972,-0.00863744,-0.00106789,1.39723
9.77622,0.097723,0,1.38749,-0.0901469,-0.142597,1.39771
9.7733,0.1,0,1.38837,-0.0836223,-0.142494,1.39816
9.76976,0.103811,0,1.38837,-0.0761894,-0.143875,1.39789
9.77166,0.368578,0,0.78293,-0.0843783,0.266655,0.831386
9.77149,0.36855,0,0.783265,-0.0841585,0.266851,0.831743
9.76523,0.366927,0,0.807336,-0.07848,0.275921,0.856786
12.5908,0.343448,0,1.04047,0.00460803,-0.000961196,1.04048
12.5688,0.19196,0,1.40079,-0.00444117,-0.00164536,1.40079
12.5632,0.196296,0,1.39711,0.00125175,-0.00145845,1.39711
12.5908,-0.341186,0,1.06397,-0.0040221,-0.000209757,1.06398
12.5688,-0.191553,0,1.39903,-0.00504643,-0.000880602,1.39903
9.76902,0.104694,0,1.38895,-0.0751449,-0.144392,1.39846
9.76652,0.107407,4.33681e-19,1.38884,-0.0697506,-0.145352,1.39817
9.76523,0.10828,4.33681e-19,1.39032,-0.0688893,-0.145826,1.39964
9.76278,0.110656,0,1.3957,-0.0684531,-0.148065,1.4052
9.76207,0.111281,0,1.39679,-0.0677361,-0.148476,1.40629
9.75867,0.114815,0,1.40412,-0.0672047,-0.151883,1.4139
9.75423,0.364043,-4.33681e-19,0.850374,-0.0601357,0.273813,0.895391
9.75346,0.363726,0,0.855065,-0.0586648,0.273672,0.899708
9.76423,0.366667,0,0.811409,-0.0767678,0.276584,0.860684
12.6018,0.342955,0,1.0431,0.00635583,-0.000831909,1.04312
12.5733,0.188889,0,1.40407,-0.00905144,-0.00176424,1.4041
12.5764,0.181481,0,1.38501,0.0130913,-0.00136503,1.38507
12.6018,-0.341799,0,1.05519,-0.00564288,0.000426954,1.05521
12.5727,-0.188889,0,1.40176,-0.0010723,-0.0010135,1.40176
12.5756,-0.181481,0,1.38433,-0.0206724,-0.000700583,1.38448
9.75423,0.119216,0,1.39132,-0.0397583,-0.147114,1.39964
9.7506,0.122222,0,1.39345,-0.0339443,-0.148712,1.40178
9.74716,0.126126,0,1.39333,-0.0309375,-0.152123,1.40195
9.74713,0.361311,0,0.891343,-0.0462353,0.270409,0.932604
9.74324,0.35974,0,0.914426,-0.0375673,0.265994,0.953068
12.6128,0.34157,0,1.0576,0.00416024,0.000173792,1.0576
12.5798,0.178557,0,1.38871,0.00751362,-0.00143881,1.38873
12.6128,-0.341635,0,1.04566,-0.00531454,0.000309339,1.04568
12.5798,-0.177799,0,1.38864,-0.0137779,-0.000811976,1.38871
9.74672,0.126707,0,1.39397,-0.0312943,-0.152886,1.40268
9.74411,0.12963,0,1.39286,-0.0276247,-0.155058,1.40173
9.74324,0.130219,0,1.39184,-0.0254372,-0.154991,1.40068
9.74056,0.132878,0,1.39544,-0.0264187,-0.158372,1.40464
9.7401,0.133305,0,1.39578,-0.026173,-0.158821,1.40503
9.73668,0.137037,0,1.39963,-0.0270871,-0.163593,1.40941
9.73224,0.356151,0,0.974897,-0.0132576,0.24716,1.00583
9.7315,0.355778,0,0.980476,-0.0117686,0.244669,1.01061
9.74169,0.359259,0,0.922901,-0.0342093,0.263937,0.96051
12.6238,0.342765,0,1.04616,0.00721487,-5.42815e-05,1.04619
12.5872,0.166667,0,1.38537,0.00987546,-0.0014243,1.38541
12.5842,0.174074,0,1.40249,-0.0101927,-0.00178557,1.40253
12.6238,-0.342155,0,1.04846,-0.0046303,0.00010933,1.04847
12.5842,-0.174074,0,1.39961,0.000181749,-0.00118524,1.39961
12.5861,-0.166667,0,1.38501,-0.0192667,-0.00084436,1.38515
12.5908,-0.162282,0,1.39019,-0.00781198,-0.000991615,1.39021
9.73224,0.141343,0,1.38499,-0.00201196,-0.161894,1.39442
9.72851,0.144444,0,1.3858,0.00610891,-0.163318,1.39541
9.72523,0.148292,0,1.3835,0.0137182,-0.165567,1.39344
9.72631,0.353787,0,1.01446,-0.00167857,0.227658,1.03969
9.72125,0.351892,0,1.05159,0.0037481,0.206568,1.07169
12.6348,0.342443,0,1.04954,0.00539227,3.76675e-05,1.04956
12.5908,0.163401,0,1.38974,0.00266889,-0.00144286,1.38974
12.6348,-0.341794,0,1.0435,-0.00444731,4.49792e-06,1.04351
12.594,-0.159259,0,1.39674,0.00321067,-0.00124408,1.39675
12.5971,-0.151852,0,1.39106,-0.00295801,-0.00123908,1.39106
12.5995,-0.148302,0,1.38899,-0.00419753,-0.00126432,1.389
12.5951,0.159259,0,1.40075,-0.0114189,-0.00169287,1.40079
12.5972,0.151852,0,1.39438,-0.00274583,-0.00164337,1.39438
9.72458,0.149135,0,1.38348,0.0147878,-0.16623,1.39351
9.72226,0.151852,4.33681e-19,1.38178,0.0203006,-0.16783,1.39208
9.72125,0.152642,4.33681e-19,1.38087,0.0237534,-0.167969,1.39125
9.71901,0.155066,0,1.38502,0.0253674,-0.170598,1.39571
9.71841,0.155679,0,1.38555,0.0267412,-0.171015,1.39632
9.71529,0.159259,0,1.3918,0.0279178,-0.175258,1.40307
9.72113,0.351852,0,1.05241,0.00387253,0.205939,1.07238
9.71385,0.349125,0,1.1192,0.00590929,0.157708,1.13027
9.71026,0.347482,0,1.15985,0.00341273,0.130624,1.16718
12.6458,0.342193,0,1.04995,0.00442176,6.25191e-05,1.04995
12.6018,0.147237,0,1.39505,-0.00720523,-0.00194747,1.39507
12.6458,-0.341843,0,1.04085,-0.00450339,-2.55754e-05,1.04086
12.6,-0.147729,0,1.38869,-0.00415148,-0.0012855,1.38869
12.6018,-0.145311,4.33681e-19,1.38745,-0.00438584,-0.00127283,1.38746
9.71026,0.16459,0,1.38206,0.0566944,-0.174019,1.39412
9.70774,0.166667,0,1.38469,0.0624703,-0.174867,1.39709
9.69926,0.343895,0,1.2581,-0.0055861,0.0628939,1.25969
9.69418,0.341786,0,1.30117,-0.012356,0.0326546,1.30163
9.70093,0.344444,0,1.24412,-0.00438296,0.0728591,1.24626
9.70767,0.346574,0,1.18402,0.000864798,0.113783,1.18948
12.6568,0.341845,0,1.04461,0.00244397,0.000255714,1.04462
12.6075,0.137037,0,1.39781,-0.00540174,-0.00197698,1.39782
12.605,0.144444,0,1.4005,-0.0143508,-0.00220593,1.40058
12.6568,-0.341741,0,1.04361,-0.00349455,5.55625e-05,1.04362
12.6028,-0.144444,0,1.38771,-0.00347818,-0.00137642,1.38771
12.6041,-0.14167,0,1.38779,-0.003548,-0.00151857,1.38779
12.6043,-0.140847,0,1.38753,-0.0041254,-0.00155343,1.38753
12.6062,-0.137037,0,1.38772,-0.00387479,-0.00166996,1.38772
9.70265,0.174074,0,1.39173,0.0673583,-0.182917,1.40531
9.69926,0.177402,0,1.38767,0.0826942,-0.183648,1.40221
9.69527,0.181481,0,1.39249,0.0898601,-0.186427,1.40779
9.69177,0.340534,0,1.31952,-0.012262,0.0209676,1.31974
9.68827,0.338323,0,1.35139,-0.00915584,0.00725351,1.35144
12.6678,0.341422,0,1.04255,0.00152423,0.000334342,1.04255
12.6098,0.12963,0,1.38858,0.0057232,-0.00168401,1.38859
12.6128,0.125657,0,1.3925,-0.00403975,-0.00196641,1.3925
12.6678,-0.341448,0,1.04378,-0.00345116,0.000358712,1.04379
12.6094,-0.12963,0,1.38514,-0.00551417,-0.00179217,1.38515
12.6128,-0.124485,0,1.38573,-0.00223665,-0.00185766,1.38573
9.69085,0.188889,0,1.39703,0.091668,-0.195691,1.41364
9.68827,0.191568,0,1.39038,0.11189,-0.195977,1.40857
9.68407,0.196296,0,1.39453,0.119669,-0.200287,1.41392
9.68154,0.200016,0,1.39408,0.124947,-0.205642,1.41469
9.68488,0.337037,1.0842e-19,1.36935,-0.00535775,-0.00117759,1.36936
9.68017,0.335024,0,1.381,0.0045248,-0.00729803,1.38103
9.67727,0.332827,-2.1684e-19,1.39362,0.0129284,-0.0109656,1.39372
12.6787,0.341309,0,1.04723,0.00059208,-0.000205295,1.04723
12.6185,0.114815,0,1.39426,-0.00570327,-0.00222957,1.39427
12.6156,0.122222,0,1.39749,-0.0123165,-0.00219363,1.39754
12.6787,-0.341155,0,1.04384,-0.00142115,0.00045208,1.04385
12.6147,-0.122222,0,1.38597,-0.00169413,-0.00194604,1.38598
12.6186,-0.114815,0,1.38749,0.00166115,-0.00211286,1.38749
9.68098,0.201142,0,1.39466,0.125476,-0.207052,1.41552
9.67934,0.203704,0,1.39466,0.1287,-0.210647,1.41634
9.67727,0.206235,0,1.39268,0.137621,-0.213483,1.41565
9.67591,0.207939,0,1.39351,0.139708,-0.215626,1.41699
9.67558,0.208251,0,1.39384,0.140398,-0.21591,1.41743
9.67345,0.211111,0,1.39491,0.143459,-0.219702,1.41938
9.67256,0.32963,0,1.40955,0.0289264,-0.0119728,1.4099
9.67511,0.331082,0,1.40352,0.0207779,-0.0114929,1.40372
9.6691,0.327729,0,1.41373,0.0414146,-0.0120667,1.41439
9.66628,0.32535,0,1.42225,0.0535294,-0.0126949,1.42332
12.6897,0.341375,0,1.03961,0.000101541,-0.000774813,1.03961
12.621,0.107407,0,1.39333,-0.00438916,-0.00199461,1.39334
12.6203,-0.107407,0,1.38678,-0.00151803,-0.00232662,1.38678
12.6221,-0.103402,0,1.38565,0.000233806,-0.00235904,1.38565
12.6897,-0.341446,0,1.03716,0.00120484,8.31146e-05,1.03717
9.66906,0.218519,0,1.39484,0.145951,-0.231397,1.42141
9.66628,0.222374,0,1.38796,0.173008,-0.236386,1.41853
9.65908,0.233333,0,1.38681,0.198279,-0.245013,1.42218
9.66348,0.225926,0,1.38756,0.179876,-0.240328,1.41966
9.65093,0.30521,0,1.45886,0.153322,-0.0261985,1.46713
9.65929,0.318065,0,1.43697,0.091555,-0.0138969,1.43995
9.65629,0.314815,0,1.44436,0.106574,-0.015027,1.44836
9.66127,0.32013,0,1.43416,0.0814298,-0.0132737,1.43653
9.66356,0.322222,0,1.43347,0.0692468,-0.0130288,1.4352
12.7007,0.341134,0,1.03801,0.00109953,-0.00104368,1.03801
12.6238,0.103257,0,1.39299,-0.00879294,-0.00225468,1.39302
12.7007,-0.341315,0,1.03649,0.000415921,-0.000189312,1.03649
12.6222,-0.103324,0,1.38562,0.000307919,-0.00235844,1.38562
12.6238,-0.100129,0,1.38452,0.0020839,-0.00247697,1.38452
9.65744,0.23646,0,1.38701,0.208252,-0.244416,1.42369
9.65736,0.236531,0,1.38692,0.208705,-0.244425,1.42367
9.65528,0.23962,0,1.38682,0.221037,-0.243943,1.42535
9.6544,0.240741,-1.0842e-19,1.38767,0.22424,-0.243011,1.42652
9.64867,0.251796,-4.33681e-19,1.40096,0.26022,-0.218854,1.44163
9.65049,0.248148,0,1.39613,0.245284,-0.22953,1.43597
9.64832,0.252874,-4.33681e-19,1.40316,0.261629,-0.215656,1.44355
9.64707,0.255556,-4.33681e-19,1.40712,0.270966,-0.207771,1.44795
9.64499,0.262963,4.33681e-19,1.42399,0.283182,-0.177619,1.4627
9.65236,0.244391,0,1.39207,0.235121,-0.235975,1.43137
9.65226,0.244727,0,1.3923,0.236007,-0.235573,1.43168
9.64492,0.292593,0,1.46748,0.216557,-0.0583027,1.48452
9.64859,0.302028,0,1.46145,0.172633,-0.0315524,1.47195
9.64723,0.3,0,1.46271,0.183523,-0.0361755,1.47462
9.65271,0.307407,0,1.45665,0.138212,-0.024126,1.46339
9.65528,0.312924,0,1.44758,0.114201,-0.0172169,1.45218
12.7117,0.340958,0,1.03704,0.00126989,-0.000706681,1.03704
12.6279,0.0925926,0,1.39346,-0.0104106,-0.00228792,1.39351
12.6288,0.0851852,0,1.39173,-0.00706058,-0.00249343,1.39175
12.6259,0.1,0,1.39349,-0.0113127,-0.00238212,1.39354
12.7117,-0.341048,0,1.03577,1.52718e-05,-0.000380095,1.03577
12.6239,-0.1,0,1.38452,0.00220155,-0.00247567,1.38452
12.6262,-0.0968994,0,1.38597,0.00602498,-0.00259809,1.38598
12.6262,-0.0967934,0,1.38601,0.00609634,-0.00259826,1.38603
12.6291,-0.0925926,0,1.38751,0.0104893,-0.00282826,1.38755
12.6284,-0.0851852,0,1.38494,0.00352382,-0.00260725,1.38495
9.64429,0.266901,0,1.43402,0.281332,-0.159401,1.47003
9.64363,0.27037,0,1.44315,0.278398,-0.14374,1.47677
9.64334,0.277778,0,1.45815,0.265134,-0.11352,1.4864
9.64379,0.285185,0,1.46703,0.244414,-0.08456,1.48965
9.64429,0.288565,0,1.46719,0.231654,-0.0726511,1.48714
12.7227,0.340954,0,1.0377,0.00296097,-0.000732138,1.03771
12.6315,0.0777778,0,1.39103,-0.00878969,-0.00263877,1.39106
12.6293,0.0703704,0,1.38781,0.00103896,-0.00268066,1.38781
12.7227,-0.340914,0,1.03515,-0.000192229,-0.000523358,1.03515
12.6312,-0.0777778,0,1.38399,0.00593536,-0.00273252,1.384
12.6291,-0.0703704,0,1.38145,-2.49156e-05,-0.00256454,1.38145
12.7337,0.340312,0,1.04544,0.0017105,-0.000951534,1.04544
12.6322,0.062963,0,1.38717,-0.00423451,-0.00267829,1.38718
12.7337,-0.340317,0,1.04232,-0.00100543,-0.000644919,1.04232
12.6316,-0.062963,0,1.38071,0.0032282,-0.00263042,1.38072
12.7447,0.339568,0,1.04625,0.00146138,-0.000860601,1.04625
12.7502,0.338723,0,1.04693,0.00131987,-0.000756632,1.04693
12.6386,0.0555556,0,1.38911,-0.0107491,-0.00299863,1.38915
12.6393,0.0481481,0,1.38772,-0.00920951,-0.00307561,1.38776
12.6348,0.059924,0,1.38701,-0.00783494,-0.00275797,1.38703
12.7447,-0.34015,0,1.04158,-0.000895809,-0.000567198,1.04158
12.6386,-0.0555556,0,1.38346,0.009942,-0.00300626,1.3835
12.6394,-0.0481481,0,1.38207,0.0076823,-0.00302872,1.38209
12.6348,-0.0595126,0,1.38103,0.00714923,-0.00279819,1.38105
12.7517,0.338645,0,1.04698,0.00145138,-0.000729421,1.04698
12.7557,0.338103,0,1.04741,0.00141502,-0.000657732,1.04741
12.7597,0.33878,0,1.04649,0.00182973,-0.000605219,1.04649
12.6403,0.0407407,0,1.38629,-0.00797103,-0.0031912,1.38631
12.6411,0.0333333,0,1.38485,-0.00665732,-0.00326009,1.38487
12.7557,-0.340009,0,1.04107,-0.00297841,-0.000510148,1.04107
12.6403,-0.0407407,0,1.38211,0.0065552,-0.0031227,1.38213
12.6411,-0.0333333,0,1.38216,0.00530729,-0.0031217,1.38217
12.7613,0.338848,0,1.04631,0.00195297,-0.000588618,1.04631
12.7667,0.33996,0,1.04447,0.00255359,-0.000514909,1.04447
12.6418,0.0259259,0,1.38419,-0.00545765,-0.0032258,1.3842
12.6414,0.0185185,0,1.38305,-0.00335453,-0.00310634,1.38306
12.7667,-0.339822,0,1.04163,-0.00532625,-0.000533394,1.04165
12.642,-0.0259259,0,1.38173,0.00425216,-0.00310241,1.38174
12.6407,-0.0185185,0,1.3797,0.0019316,-0.00296676,1.3797
12.7777,0.339106,0,1.04646,0.00370452,-0.000381427,1.04647
12.6425,0.0111111,0,1.3818,-0.00271031,-0.00288655,1.3818
12.7777,-0.339453,0,1.03853,-0.00409621,-0.000498968,1.03853
12.6419,-0.0111111,0,1.38122,0.00106246,-0.00311717,1.38123
12.6427,-0.0037037,0,1.38174,-0.000272729,-0.00290463,1.38174
12.6426,0.0037037,0,1.38114,-0.00155082,-0.00278183,1.38115
12.7887,0.338896,0,1.04626,0.00502999,-0.000260689,1.04627
12.7887,-0.338799,0,1.04282,-0.00424621,-0.000469887,1.04283
12.7997,0.339604,0,1.04373,0.00582911,-0.000164971,1.04374
12.8041,0.338608,0,1.0477,0.00592627,-0.000145728,1.04772
12.7997,-0.339844,0,1.0404,-0.00444523,-0.000458587,1.04041
12.8043,-0.338788,0,1.04495,-0.00462184,-0.000459744,1.04496
12.8044,0.338321,0,1.04882,0.00591711,-0.00014908,1.04883
12.8076,0.337037,-4.33681e-19,1.0539,0.00596425,-0.000150002,1.05391
12.8046,-0.338498,0,1.04616,-0.00461464,-0.000462378,1.04617
12.8081,-0.337037,-4.33681e-19,1.05208,-0.00472593,-0.000469688,1.05209
12.8107,0.335631,0,1.0598,0.0058385,-0.000145229,1.05982
12.8142,0.337037,0,1.05388,0.0061254,-7.42807e-05,1.0539
12.8173,0.337844,0,1.0506,0.00619688,-2.56948e-05,1.05062
12.8175,0.337997,0,1.05,0.00620222,-2.16055e-05,1.05002
12.8107,-0.335825,-4.33681e-19,1.05708,-0.00477678,-0.000461171,1.05709
12.8136,-0.337037,0,1.052,-0.00516343,-0.000443032,1.05202
12.817,-0.33821,0,1.0474,-0.00544807,-0.000418869,1.04742
12.8217,0.338269,0,1.04877,0.00626878,1.90169e-05,1.04879
12.8172,-0.338415,-5.42101e-20,1.04659,-0.00546866,-0.000416835,1.04661
12.8217,-0.339052,0,1.04399,-0.00576867,-0.000398001,1.04401
12.8327,0.337591,0,1.05209,0.00608925,9.20338e-05,1.05211
12.8327,-0.337699,0,1.04963,-0.00554724,-0.000346368,1.04964
12.8437,-0.337464,0,1.05133,-0.00620638,-0.000389438,1.05135
12.8499,-0.337221,0,1.05291,-0.006422,-0.000478123,1.05293
12.8437,0.337366,0,1.05355,0.00588065,0.000147225,1.05356
12.8547,0.337058,0,1.05556,0.00504427,0.000242544,1.05557
12.85,-0.337217,0,1.05293,-0.00642591,-0.000479383,1.05295
12.8546,-0.337037,0,1.0541,-0.00658753,-0.000543221,1.05412
12.8552,0.337037,0,1.05562,0.00499395,0.000246859,1.05563
12.8547,-0.337034,0,1.05412,-0.00658988,-0.000543885,1.05414
12.8591,-0.336292,0,1.05883,-0.00598405,-0.000476548,1.05885
12.8592,-0.336267,0,1.05902,-0.00596824,-0.000476122,1.05904
12.8657,-0.335189,0,1.06592,-0.00509204,-0.000381182,1.06593
12.8657,0.336096,0,1.06048,0.00391652,0.000302666,1.06049
12.8766,0.336151,0,1.06017,0.00364626,0.000278369,1.06018
12.8731,-0.337037,0,1.05812,-0.00461388,-0.000331212,1.05813
12.8876,0.336055,0,1.06134,0.00324023,0.000296642,1.06134
12.8766,-0.338729,0,1.05028,-0.00425729,-0.000278086,1.05029
12.8986,0.335848,0,1.06287,0.00297702,0.000349166,1.06288
12.8876,-0.336712,0,1.05854,-0.00378142,-0.000233921,1.05854
12.8986,-0.335782,0,1.06204,-0.00345579,-0.000203863,1.06204
12.8859,-0.337037,0,1.05735,-0.00386571,-0.000239541,1.05736
12.9096,0.33551,0,1.06468,0.00285107,0.000348571,1.06468
12.9096,-0.335425,0,1.06389,-0.00347471,-0.00016733,1.0639
12.9206,0.33505,0,1.06661,0.00285079,0.00025933,1.06661
12.9206,-0.33517,0,1.06545,-0.00390464,-0.000121951,1.06546
12.9316,0.334602,0,1.06826,0.00285014,0.000188599,1.06827
12.9316,-0.335077,0,1.0666,-0.00413524,-9.31974e-05,1.0666
12.9426,0.333734,0,1.07172,0.00297038,0.000114519,1.07173
12.9426,-0.335037,0,1.06729,-0.00371477,-0.00011747,1.0673
12.9536,0.334053,0,1.06799,0.00337146,6.35677e-05,1.068
12.9536,-0.33485,0,1.06841,-0.00320621,-9.61597e-05,1.06841
12.9646,0.333137,0,1.07516,0.00400823,1.74977e-05,1.07516
12.9646,-0.334463,0,1.06861,-0.00261824,5.02946e-06,1.06861
12.9756,0.333718,0,1.07338,0.00426967,6.67556e-05,1.07339
12.9756,-0.334274,0,1.06134,-0.00348627,-0.000153829,1.06135
12.9866,0.33371,0,1.07391,0.00439364,0.000123142,1.07392
12.9866,-0.334044,0,1.06661,-0.00360518,-0.000203335,1.06661
12.9976,-0.333721,0,1.07264,-0.0035173,-0.000106074,1.07264
12.9976,0.333494,0,1.07512,0.00450594,0.000190183,1.07513
13.0086,0.33326,0,1.0763,0.00464129,0.000268661,1.07632
13.0086,-0.333046,0,1.07067,-0.00411058,0.000215789,1.07068
