Point ID,Points_0,Points_1,Points_2,Points_Magnitude,Result,absOmega,f,fs,l,l2,omega,p,u.x_0,u.x_1,u.x_2,u.x_Magnitude,vtkGhostType,vtkValidPointMask
171,13.41,-0.225926,0,13.4119,0.225956,22.8289,0.5,0,13,-87.3796,22.8289,0.404961,1.39123,0.10644,0.0926202,1.39837,0,1
172,13.4146,-0.229172,0,13.4166,0.229202,22.8345,0.5,0,13,-84.3037,22.8345,0.40547,1.40262,0.137433,0.0927151,1.41239,0,1
173,13.4228,-0.233333,0,13.4248,0.233363,21.2029,0.5,0,13,-65.2391,21.2029,0.415332,1.41429,0.183149,0.0925136,1.4291,0,1
174,13.4256,-0.235016,0,13.4277,0.235046,18.4384,0.5,0,13,-46.2685,18.4384,0.415709,1.41285,0.199607,0.0994789,1.43035,0,1
175,13.4366,-0.237033,0,13.4387,0.237062,8.27164,0.5,0,13,6.85813,8.27164,0.415978,1.39831,0.256624,0.114118,1.42624,0,1
176,13.4476,-0.237011,0,13.4497,0.23704,1.40473,0.5,0,13,36.4041,0.404688,0.409118,1.38065,0.292808,0.122038,1.41662,0,1
177,12.9706,-0.107407,0,12.9711,0.107471,7.94001,0.5,0,12.7546,-9.21147,-7.94001,0.293858,1.67339,-0.395528,-0.263567,1.73958,0,1
178,12.97,-0.114815,0,12.9705,0.114875,7.94337,0.5,0,12.576,-11.6395,-7.94337,0.288987,1.65275,-0.407739,-0.251348,1.72076,0,1
179,13.1235,-0.277778,0,13.1264,0.277802,3.71133,0.5,0,12.7819,9.56911,3.71133,0.327198,1.55872,0.0677467,0.104813,1.56371,0,1
180,13.4586,-0.234953,0,13.4607,0.234982,11.391,0.5,0,13,36.2594,-11.391,0.393813,1.37506,0.324746,0.125388,1.41844,0,1
181,13.4696,-0.229709,0,13.4716,0.229739,17.6822,0.5,0,13,53.1613,-17.6822,0.359633,1.41138,0.356018,0.107889,1.45958,0,1
182,13.4617,-0.233333,0,13.4637,0.233363,14.8044,0.5,0,13,37.3761,-14.8044,0.391388,1.37914,0.333407,0.119674,1.42391,0,1
183,13.5356,0.176904,0,13.5368,0.176943,8.44705,0.5,0,13,-19.5087,-8.44705,0.319053,1.44195,0.137194,0.137071,1.45493,0,1
184,13.1233,-0.285185,0,13.1264,0.285209,3.64653,0.5,0,13,9.45779,3.64653,0.328339,1.54246,0.072779,0.103044,1.54761,0,1
185,13.4759,-0.225926,0,13.4778,0.225956,25.968,0.5,0,13,39.6096,-25.968,0.347232,1.45061,0.385864,0.0881056,1.50363,0,1
186,13.4806,-0.222944,0,13.4825,0.222975,28.1856,0.5,0,13,66.8618,-28.1856,0.300365,1.51456,0.4081,0.0561208,1.56958,0,1
187,13.4881,-0.218519,0,13.4899,0.21855,53.379,0.5,0,13,-708.633,-53.379,0.254757,1.64012,0.411365,-0.015701,1.69099,0,1
188,13.4916,-0.216477,0,13.4934,0.216508,56.1386,0.5,0,13,-791.071,-56.1386,0.205078,1.70907,0.374365,-0.0561851,1.7505,0,1
189,13.5466,0.175062,0,13.5478,0.175101,7.60311,0.5,0,13,-16.8312,-7.60311,0.316845,1.42756,0.120109,0.129994,1.43849,0,1
190,13.5492,0.174074,0,13.5503,0.174113,6.6001,0.5,0,13,-12.4575,-6.6001,0.316719,1.41921,0.117449,0.128073,1.42981,0,1
191,13.1232,-0.292593,0,13.1264,0.292616,3.89353,0.5,0,12.75,10.0215,3.89353,0.325874,1.52354,0.0778937,0.109266,1.52943,0,1
192,13.5083,-0.216397,0,13.51,0.216398,49.7939,0.5,0,13,-926.811,-49.7939,0.179138,1.70269,-0.0806979,-0.00985062,1.70463,0,1
193,13.5026,-0.214815,0,13.5043,0.214847,68.779,0.5,0,13,-1814.91,-68.779,0.150588,1.79319,0.0593794,-0.0920335,1.79653,0,1
194,12.9694,-0.122222,0,12.97,0.122278,7.84662,0.5,0,12.5289,-13.7898,-7.84662,0.284273,1.62935,-0.419871,-0.237622,1.69927,0,1
195,13.1231,-0.3,0,13.1265,0.300023,4.22269,0.5,0,12.5055,11.7942,4.22269,0.322131,1.50441,0.0833974,0.118645,1.51139,0,1
196,13.5242,-0.225926,0,13.5261,0.225929,3.73315,0.5,0,13,158.322,2.64844,0.256051,1.41027,-0.183428,0.252111,1.44432,0,1
197,13.5236,-0.225427,0,13.5255,0.22543,5.0901,0.5,0,13,177.146,1.2915,0.252214,1.42431,-0.187347,0.24098,1.45665,0,1
198,13.5157,-0.219319,0,13.5174,0.219326,23.1461,0.5,0,13,95.3514,-23.1461,0.215995,1.57548,-0.214757,0.107384,1.59367,0,1
199,13.5246,-0.226319,0,13.5265,0.226322,3.25348,0.5,0,13,163.141,3.25348,0.25624,1.40554,-0.182765,0.256547,1.4404,0,1
200,13.5576,0.171608,0,13.5587,0.171648,6.83055,0.5,0,12.667,-6.83866,-6.83055,0.317356,1.4214,0.103171,0.115005,1.42978,0,1
201,13.1226,-0.307407,0,13.1262,0.30743,4.6709,0.5,0,12.7926,13.9527,4.6709,0.320888,1.48561,0.071511,0.115615,1.49182,0,1
202,13.5319,-0.29609,0,13.5352,0.296091,23.9258,0.5,0,13,-310.161,23.9258,0.182209,1.26024,0.249786,-0.109245,1.28939,0,1
203,13.532,-0.295958,0,13.5353,0.295959,24.0052,0.5,0,13,-312.882,24.0052,0.18178,1.25898,0.250862,-0.108326,1.28829,0,1
204,13.5353,-0.292593,0,13.5385,0.292595,29.2021,0.5,0,13,-449.931,29.2021,0.169981,1.23472,0.299467,-0.101171,1.27454,0,1
205,13.5356,-0.2923,0,13.5388,0.292302,29.3995,0.5,0,13,-454.353,29.3995,0.170019,1.23019,0.304693,-0.0994488,1.27125,0,1
206,13.5686,0.169366,0,13.5697,0.169406,8.28433,0.5,0,13,-10.0976,-8.28433,0.313781,1.42799,0.083611,0.0988279,1.43385,0,1
207,13.575,0.166667,0,13.576,0.166708,7.71171,0.5,0,13,-10.7952,-7.71171,0.312185,1.41846,0.073167,0.0879584,1.42307,0,1
208,13.1212,-0.314815,0,13.125,0.314837,4.879,0.5,0,12.8876,17.4513,4.879,0.319364,1.46819,0.0558454,0.11079,1.47342,0,1
209,13.5796,0.164567,0,13.5806,0.164609,8.59038,0.5,0,13,-12.2147,-8.59038,0.310045,1.4173,0.0622736,0.0784869,1.42084,0,1
210,13.1191,-0.322222,0,13.1231,0.322244,5.03293,0.5,0,12.9721,23.1408,5.03293,0.31741,1.45173,0.0293382,0.0991304,1.45541,0,1
211,13.5026,-0.315615,0,13.5063,0.315637,5.6973,0.5,0,13,17.8162,5.6973,0.251849,1.26091,0.0413217,-0.0822293,1.26426,0,1
212,13.5039,-0.314815,0,13.5075,0.314837,5.99343,0.5,0,13,17.701,5.99343,0.249263,1.26726,0.0458905,-0.0849556,1.27093,0,1
213,13.5136,-0.309934,0,13.5172,0.309956,11.0496,0.5,0,13,-28.4717,11.0496,0.237397,1.2906,0.0882834,-0.0983879,1.29735,0,1
214,13.5176,-0.307407,0,13.5211,0.30743,12.4806,0.5,0,13,-39.5734,12.4806,0.221657,1.29978,0.116205,-0.110925,1.30967,0,1
215,13.5246,-0.302638,0,13.528,0.302661,18.5066,0.5,0,13,-158.504,18.5066,0.211082,1.29846,0.170161,-0.119606,1.31501,0,1
216,13.5906,0.161555,0,13.5916,0.161598,9.95921,0.5,0,13,-10.0409,-9.95921,0.305504,1.42555,0.0319609,0.0578069,1.42708,0,1
217,13.5953,0.159259,0,13.5962,0.159302,10.0227,0.5,0,13,-14.4142,-10.0227,0.305241,1.42108,0.0224381,0.0487428,1.42209,0,1
218,13.1176,-0.324608,0,13.1216,0.324629,4.94979,0.5,0,13,26.4426,4.94979,0.316516,1.44505,0.0119806,0.0890256,1.44784,0,1
219,13.4876,-0.322222,0,13.4915,0.322244,3.12411,0.5,0,13,17.3591,-3.12411,0.258223,1.19539,0.0235933,-0.0553623,1.19691,0,1
220,13.4916,-0.319926,0,13.4954,0.319947,1.06751,0.5,0,13,22.6606,-1.06751,0.258132,1.21271,0.0162423,-0.0521252,1.21394,0,1
221,13.4806,-0.32547,0,13.4846,0.325491,4.76211,0.5,0,12.5616,3.51157,-4.76211,0.258329,1.15862,0.0353621,-0.0482179,1.16016,0,1
222,13.6016,0.156298,0,13.6025,0.156341,10.5096,0.5,0,13,-15.5029,-10.5096,0.304592,1.42074,0.0036471,0.0316603,1.4211,0,1
223,13.4696,-0.327915,0,13.4736,0.327936,6.90615,0.5,0,12.7686,-10.868,-6.90615,0.258948,1.12867,0.0494927,-0.0252038,1.13004,0,1
224,13.4666,-0.32963,0,13.4706,0.32965,6.60878,0.5,0,13,-9.52786,-6.60878,0.25914,1.11187,0.0627608,-0.039655,1.11435,0,1
225,13.4586,-0.333101,0,13.4627,0.333122,4.54022,0.5,0,13,-4.54697,-4.54022,0.263369,1.0937,0.0861994,-0.0351114,1.09766,0,1
226,13.6126,0.152436,0,13.6135,0.152481,11.5263,0.5,0,13,-17.9304,-11.5263,0.301208,1.42394,-0.02927,0.00963662,1.42427,0,1
227,13.4476,-0.336288,0,13.4518,0.336309,0.325715,0.5,0,13,1.32061,0.325715,0.269582,1.09337,0.100482,-0.0188956,1.09814,0,1
228,13.4462,-0.337037,0,13.4504,0.337057,1.04223,0.5,0,13,0.485308,1.04223,0.269724,1.09255,0.0987588,-0.0194475,1.09718,0,1
229,13.4366,-0.340203,0,13.4409,0.340224,2.43923,0.5,0,13,-0.770443,2.43923,0.274993,1.09212,0.084335,-0.0152925,1.09548,0,1
230,13.112,-0.344444,0,13.1165,0.344464,6.90659,0.5,0,13,44.0513,6.90659,0.299945,1.38668,-0.039625,0.0809195,1.3896,0,1
231,13.1108,-0.351852,0,13.1155,0.351871,9.37135,0.5,0,13,54.8692,9.37135,0.293636,1.36226,-0.0591428,0.077189,1.36573,0,1
232,13.1126,-0.337037,0,13.1169,0.337057,4.691,0.5,0,13,34.612,4.691,0.303811,1.41487,-0.0334166,0.0752899,1.41727,0,1
233,13.1148,-0.32963,0,13.1189,0.32965,4.23197,0.5,0,13,29.2852,4.23197,0.309373,1.43501,-0.00992359,0.0805278,1.4373,0,1
234,13.4256,-0.342448,0,13.43,0.342468,6.40834,0.5,0,13,-12.4374,6.40834,0.277298,1.10113,0.0575143,-0.0113537,1.10269,0,1
235,13.4212,-0.344444,0,13.4256,0.344464,7.6346,0.5,0,13,-15.0938,7.6346,0.277059,1.10252,0.0375203,-0.0132071,1.10324,0,1
236,13.4146,-0.347051,0,13.4191,0.347071,5.22003,0.5,0,13,-4.64935,5.22003,0.275106,1.09005,0.0107032,-0.0109533,1.09016,0,1
237,13.6137,0.151852,0,13.6145,0.151897,11.3891,0.5,0,13,-16.4889,-11.3891,0.301222,1.42333,-0.0322196,0.00703902,1.42371,0,1
238,13.6236,0.147802,0,13.6244,0.147848,11.8169,0.5,0,13,-10.4481,-11.8169,0.301125,1.43467,-0.0706068,-0.0179282,1.43652,0,1
239,13.6184,0.322222,0,13.6222,0.322244,8.98983,0.5,0,13,-3.47349,8.98983,0.269371,1.18871,-0.0734489,-0.0379346,1.19158,0,1
240,13.6126,0.324467,0,13.6165,0.324488,8.99027,0.5,0,12.6969,-4.35884,8.99027,0.269276,1.17056,-0.0725043,-0.0389176,1.17345,0,1
241,13.6016,0.325932,0,13.6055,0.325953,9.45508,0.5,0,12.4991,-3.83771,9.45508,0.269747,1.16579,-0.0753406,-0.0362066,1.16879,0,1
242,13.5959,0.327578,0,13.5998,0.327579,9.26486,0.5,0,12.4319,-3.32192,9.26486,0.270063,1.16481,-0.0764901,-0.0332939,1.16779,0,1
243,13.5958,0.327586,0,13.5997,0.327586,9.26954,0.5,0,12.4279,-3.30916,9.26954,0.27007,1.16502,-0.0765605,-0.0332456,1.16801,0,1
244,13.6236,0.320097,0,13.6274,0.320119,9.06817,0.5,0,13,-2.24877,9.06817,0.269311,1.20255,-0.0749519,-0.0395575,1.20554,0,1
245,13.6346,0.316709,0,13.6383,0.316731,9.17963,0.5,0,13,-3.74243,9.17963,0.269091,1.21593,-0.0742556,-0.0427434,1.21894,0,1
246,13.5906,0.329522,0,13.5946,0.329523,8.92654,0.5,0,12.5,-3.37544,8.92654,0.270421,1.15268,-0.0751568,-0.0308704,1.15554,0,1
247,13.5905,0.32963,0,13.5945,0.32963,8.88425,0.5,0,12.5147,-3.40058,8.88425,0.270419,1.1511,-0.0748578,-0.0308548,1.15394,0,1
248,13.5854,0.331639,0,13.5894,0.331639,8.66695,0.5,0,12.5059,-3.04057,8.66695,0.270179,1.14045,-0.0746933,-0.0310139,1.14332,0,1
249,13.5853,0.331668,0,13.5894,0.331668,8.6635,0.5,0,12.5068,-3.04055,8.6635,0.270178,1.14031,-0.0746926,-0.0310193,1.14317,0,1
250,13.1089,-0.355655,0,13.1137,0.355656,11.0176,0.5,0,13,56.6278,11.0176,0.288532,1.35165,-0.0994193,0.062674,1.35675,0,1
251,13.1088,-0.355925,0,13.1136,0.355925,11.1401,0.5,0,13,56.6133,11.1401,0.288136,1.35094,-0.101476,0.0619421,1.35617,0,1
252,13.4036,-0.34937,0,13.4082,0.34939,0.762764,0.5,0,13,9.18473,0.762764,0.271039,1.07386,-0.0240429,-0.00418184,1.07414,0,1
253,13.3975,-0.351852,0,13.4022,0.351871,2.66325,0.5,0,13,7.95933,-2.66325,0.268715,1.06002,-0.0346917,-0.00848414,1.06062,0,1
254,13.3926,-0.353958,0,13.3973,0.353977,5.16265,0.5,0,12.7157,5.63602,-5.16265,0.263485,1.03456,-0.0369294,-0.00852429,1.03526,0,1
255,13.6311,0.144444,0,13.6319,0.144492,12.559,0.5,0,13,-18.8161,-12.559,0.301188,1.4377,-0.0923799,-0.0364369,1.44113,0,1
256,13.6346,0.14259,0,13.6354,0.142638,12.102,0.5,0,13,-17.6488,-12.102,0.302122,1.43986,-0.104843,-0.0476532,1.44446,0,1
257,13.6391,0.314815,0,13.6428,0.314837,9.00398,0.5,0,13,-2.95005,9.00398,0.269093,1.2257,-0.0743171,-0.042787,1.2287,0,1
258,13.5796,0.333333,0,13.5837,0.333353,8.55885,0.5,0,12.5001,-2.81394,8.55885,0.270181,1.13041,-0.0746387,-0.0305477,1.13328,0,1
259,13.5739,0.335135,0,13.5781,0.335135,8.70917,0.5,0,12.6824,-3.31597,8.70917,0.26953,1.12667,-0.0743112,-0.0277288,1.12946,0,1
260,13.6456,0.139431,0,13.6463,0.13948,12.5903,0.5,0,12.8432,-18.5461,-12.5903,0.300648,1.46493,-0.149942,-0.0644428,1.47399,0,1
261,13.6504,0.137037,0,13.651,0.137087,12.8808,0.5,0,13,-19.7358,-12.8808,0.300666,1.46192,-0.159931,-0.0745292,1.47253,0,1
262,13.6456,0.31222,0,13.6492,0.312242,9.40496,0.5,0,13,-2.14951,9.40496,0.268967,1.24229,-0.0764524,-0.0445346,1.24543,0,1
263,13.6566,0.308146,0,13.6601,0.308168,8.83699,0.5,0,13,-0.896458,8.83699,0.26846,1.2539,-0.075701,-0.0482108,1.25711,0,1
264,13.107,-0.359259,0,13.112,0.359263,12.5086,0.5,0,13,59.3777,12.5086,0.282982,1.3417,-0.141864,0.0477769,1.35002,0,1
265,13.1066,-0.359913,0,13.1116,0.359916,13.0714,0.5,0,13,57.2248,13.0714,0.281952,1.34097,-0.152913,0.0443835,1.35039,0,1
266,13.3266,-0.358395,0,13.3314,0.358414,20.5206,0.5,0,13,-113.795,20.5206,0.331725,1.0446,0.102807,0.0521816,1.05094,0,1
267,13.3376,-0.358678,0,13.3424,0.358697,11.9345,0.5,0,13,1.23461,11.9345,0.301407,1.01135,0.177329,0.0329487,1.02731,0,1
268,13.3417,-0.359259,0,13.3465,0.359278,4.71003,0.5,0,13,5.23609,4.71003,0.287304,0.994096,0.18177,0.0220602,1.01082,0,1
269,13.3229,-0.359259,0,13.3278,0.359278,22.9866,0.5,0,13,-142.176,22.9866,0.334287,1.05246,0.0643941,0.0554952,1.05588,0,1
270,13.3156,-0.360793,0,13.3205,0.360812,18.9032,0.5,0,13,-111.95,18.9032,0.338748,1.05723,-0.00434,0.0593236,1.0589,0,1
271,13.3706,-0.358245,0,13.3754,0.358264,15.1144,0.5,0,13,-46.553,-15.1144,0.242162,0.962706,-0.010322,-0.00737564,0.962789,0,1
272,13.3816,-0.355443,0,13.3863,0.355463,7.58432,0.5,0,12.5151,0.985176,-7.58432,0.259362,1.01063,-0.0307266,-0.000450493,1.0111,0,1
273,13.3655,-0.359259,0,13.3704,0.359278,19.2468,0.5,0,13,-106.413,-19.2468,0.239203,0.945707,0.0247761,-0.0129641,0.946121,0,1
274,13.3596,-0.360387,0,13.3645,0.360406,21.0899,0.5,0,13,-150.738,-21.0899,0.237489,0.936261,0.0671666,-0.0124568,0.938749,0,1
275,13.5635,0.339005,0,13.5677,0.339006,8.33921,0.5,0,12.7343,-3.71906,8.33921,0.269216,1.10528,-0.073446,-0.0260255,1.10803,0,1
276,13.5576,0.340657,0,13.5619,0.340677,7.9736,0.5,0,12.5113,-3.39765,7.9736,0.26961,1.09415,-0.0743315,-0.0260225,1.09698,0,1
277,13.5466,0.342056,0,13.5509,0.342076,8.0243,0.5,0,12.3225,-2.25316,8.0243,0.270336,1.09434,-0.0777673,-0.0202279,1.09729,0,1
278,13.5426,0.344444,0,13.547,0.344464,7.38629,0.5,0,12.3643,-2.54997,7.38629,0.270242,1.07767,-0.0767395,-0.0200213,1.08058,0,1
279,13.5356,0.348084,0,13.5401,0.348104,6.76425,0.5,0,12.5086,-1.99112,6.76425,0.269888,1.05769,-0.0777822,-0.0219347,1.06077,0,1
280,13.3046,-0.363481,0,13.3096,0.3635,4.08801,0.5,0,13,77.716,4.08801,0.329182,1.05986,-0.102917,0.0601495,1.06654,0,1
281,13.299,-0.366667,0,13.304,0.366685,10.6081,0.5,0,13,46.3162,-10.6081,0.322043,1.06122,-0.135959,0.0573956,1.07143,0,1
282,13.2936,-0.369746,0,13.2988,0.369765,18.038,0.5,0,13,82.0769,-18.038,0.269654,0.997937,-0.167177,0.0351185,1.01245,0,1
283,13.3486,-0.360201,0,13.3535,0.36022,9.54781,0.5,0,12.8728,-8.10927,-9.54781,0.261788,0.958787,0.168657,0.00297954,0.973513,0,1
284,13.6566,0.133908,0,13.6573,0.133959,12.1234,0.5,0,13,-18.3613,-12.1234,0.301958,1.4712,-0.185514,-0.0892654,1.48553,0,1
285,13.658,0.307407,0,13.6615,0.30743,8.86665,0.5,0,13,-0.712335,8.86665,0.268396,1.25814,-0.0759287,-0.0484577,1.26136,0,1
286,13.5246,0.348888,0,13.5291,0.348907,6.84007,0.5,0,12.4001,-0.747043,6.84007,0.270839,1.05732,-0.0803794,-0.0159153,1.06049,0,1
287,13.5199,0.350346,0,13.5245,0.350349,6.67882,0.5,0,12.3059,-1.05661,6.67882,0.271106,1.05221,-0.0799114,-0.0140017,1.05534,0,1
288,13.2847,-0.374074,0,13.29,0.374092,57.0717,0.5,0,13,-947.162,-57.0717,0.216645,0.87169,-0.0998934,-0.00121108,0.877396,0,1
289,13.2826,-0.375395,0,13.2879,0.375414,57.9678,0.5,0,13,-979.539,-57.9678,0.19788,0.841058,-0.0728072,-0.0085205,0.844247,0,1
290,13.6628,0.1316,0,13.6634,0.131601,12.245,0.5,0,13,-18.6403,-12.245,0.301857,1.47959,-0.206865,-0.0997946,1.49731,0,1
291,13.6676,0.303606,0,13.671,0.303629,8.98214,0.5,0,13,-0.491938,8.98214,0.268183,1.28025,-0.0799462,-0.0517348,1.28379,0,1
292,13.6786,0.30173,0,13.682,0.301753,8.21055,0.5,0,12.7664,-0.386493,8.21055,0.267848,1.28722,-0.0802434,-0.0554641,1.29091,0,1
293,13.5026,0.355515,0,13.5073,0.355534,5.98762,0.5,0,12.5055,-1.91577,5.98762,0.271624,1.02471,-0.0798888,-0.0113375,1.02788,0,1
294,13.4967,0.357549,0,13.5014,0.357551,5.54172,0.5,0,12.4562,-1.16747,5.54172,0.271925,1.02057,-0.0796586,-0.0083791,1.0237,0,1
295,13.4958,0.357853,0,13.5006,0.357855,5.44682,0.5,0,12.4916,-0.994297,5.44682,0.271963,1.02005,-0.0796139,-0.00805025,1.02319,0,1
296,13.5082,0.354141,0,13.5128,0.354143,6.18075,0.5,0,12.3834,-1.59483,6.18075,0.271581,1.03341,-0.07966,-0.0118471,1.03654,0,1
297,13.2056,-0.377666,0,13.211,0.377684,4.95661,0.5,0,12.5151,28.1163,-4.95661,0.318225,1.05273,0.144903,0.0993478,1.06729,0,1
298,13.2166,-0.377056,0,13.222,0.377074,1.73012,0.5,0,13,18.0278,-1.73012,0.31791,1.03625,0.165408,0.0980722,1.05394,0,1
299,13.2276,-0.375473,0,13.233,0.375491,2.60311,0.5,0,13,10.3624,2.60311,0.318571,1.01134,0.192227,0.0918979,1.03354,0,1
300,13.1985,-0.381481,0,13.204,0.381499,6.47141,0.5,0,12.6487,22.8661,-6.47141,0.317195,1.05505,0.120323,0.0919886,1.06587,0,1
301,13.1946,-0.384084,0,13.2002,0.384102,6.95603,0.5,0,12.6487,23.8889,-6.95603,0.313395,1.04748,0.105434,0.0869825,1.05636,0,1
302,13.2606,-0.376864,0,13.266,0.376883,11.0638,0.5,0,13,54.9201,-11.0638,0.26353,0.871773,0.270113,0.0422679,0.913639,0,1
303,13.2716,-0.377298,0,13.277,0.377316,34.8971,0.5,0,13,-286.293,-34.8971,0.215138,0.812007,0.188765,0.00918018,0.83371,0,1
304,13.2496,-0.375755,0,13.255,0.375774,2.71295,0.5,0,12.9203,31.3684,2.71295,0.293793,0.930416,0.267144,0.0667718,0.970309,0,1
305,13.6725,0.127705,0,13.6731,0.127707,11.472,0.5,0,13,-16.7868,-11.472,0.302709,1.49652,-0.241765,-0.116483,1.52039,0,1
306,13.6786,0.125331,0,13.6792,0.125386,10.4859,0.5,0,13,-14.5965,-10.4859,0.303669,1.51122,-0.264769,-0.12538,1.53936,0,1
307,13.6851,0.122222,0,13.6856,0.122278,9.99167,0.5,0,13,-14.6923,-9.99167,0.303658,1.51636,-0.282973,-0.138743,1.54876,0,1
308,13.4875,0.360825,0,13.4924,0.360826,4.95217,0.5,0,12.477,-0.360381,4.95217,0.27195,1.00866,-0.0793321,-0.00633957,1.0118,0,1
309,13.4866,0.361098,0,13.4915,0.3611,4.93975,0.5,0,12.44,-0.403558,4.93975,0.271907,1.0069,-0.0793688,-0.00628826,1.01004,0,1
310,13.4806,0.363183,0,13.4855,0.363202,4.66934,0.5,0,12.4703,-0.20029,4.66934,0.271609,0.99508,-0.0791336,-0.00666153,0.998244,0,1
311,13.4696,0.36508,0,13.4746,0.365099,4.91002,0.5,0,12.0987,-0.543787,4.91002,0.271617,0.992881,-0.0789888,-0.000704844,0.996019,0,1
312,13.4636,0.366667,0,13.4686,0.366685,4.99603,0.5,0,12,-1.36897,4.99603,0.271638,0.986788,-0.0795556,0.000874286,0.98999,0,1
313,13.4586,0.368273,0,13.4637,0.368291,5.08825,0.5,0,12,-1.87184,5.08825,0.271643,0.981778,-0.0801556,0.00173591,0.985046,0,1
314,13.1891,-0.386536,0,13.1947,0.386539,7.62166,0.5,0,12.8226,25.1882,-7.62166,0.310928,1.04837,0.0885625,0.0824102,1.05532,0,1
315,13.1875,-0.387247,0,13.1932,0.38725,7.83468,0.5,0,12.8688,25.7624,-7.83468,0.310324,1.04847,0.0836926,0.081054,1.05492,0,1
316,13.1836,-0.389012,0,13.1894,0.389027,8.29047,0.5,0,12.9833,26.784,-8.29047,0.308581,1.04847,0.0717845,0.0777379,1.0538,0,1
317,13.1838,-0.388889,0,13.1895,0.388904,8.28814,0.5,0,12.9833,26.7285,-8.28814,0.30873,1.04896,0.0723964,0.0779605,1.05434,0,1
318,13.1013,-0.381481,0,13.1069,0.381499,25.263,0.5,0,13,-209.884,25.263,0.237122,1.39476,-0.273321,0.0515453,1.42222,0,1
319,13.1014,-0.388889,0,13.1071,0.388907,28.9346,0.5,0,13,-374.421,28.9346,0.231873,1.44738,-0.273875,0.07977,1.47522,0,1
320,13.1017,-0.374074,0,13.107,0.374092,18.7405,0.5,0,13,-15.0047,18.7405,0.251958,1.36577,-0.245228,0.0398721,1.38818,0,1
321,13.1032,-0.366667,0,13.1083,0.366685,14.9007,0.5,0,13,40.4605,14.9007,0.267072,1.35302,-0.202517,0.0389834,1.36865,0,1
322,13.1019,-0.396296,0,13.1079,0.396314,22.1667,0.5,0,13,-87.1886,22.1667,0.246692,1.48034,-0.216999,0.119887,1.50095,0,1
323,13.6896,0.119801,0,13.6902,0.119859,8.91924,0.5,0,13,-12.7139,-8.91924,0.304554,1.52676,-0.299047,-0.149281,1.56292,0,1
324,13.4476,0.370474,0,13.4527,0.370493,5.0349,0.5,0,12,-2.01179,5.0349,0.271468,0.974819,-0.0835373,0.00417735,0.978401,0,1
325,13.4366,0.371937,0,13.4418,0.371956,4.47652,0.5,0,12.2435,-0.49932,4.47652,0.272111,0.971257,-0.0854272,0.00873161,0.975045,0,1
326,13.4325,0.3732,0,13.4377,0.373203,4.01694,0.5,0,12.4013,0.290229,4.01694,0.272605,0.965267,-0.0841631,0.00936083,0.968974,0,1
327,12.881,0.373031,0,12.8864,0.373033,10.0673,0.5,0,13,-25.6825,-10.0673,0.312419,0.914557,-0.0483152,0.0774249,0.9191,0,1
328,12.8756,0.371864,0,12.881,0.371882,9.4262,0.5,0,13,-34.0978,-9.4262,0.318322,0.910117,-0.0290625,0.0820474,0.91427,0,1
329,12.8646,0.37092,0,12.87,0.370938,6.59541,0.5,0,13,-23.5858,-6.59541,0.324555,0.903332,0.0142571,0.0926831,0.908186,0,1
330,12.8536,0.370619,0,12.859,0.370637,4.28571,0.5,0,13,-17.679,-4.28571,0.326454,0.900132,0.0478831,0.102533,0.907217,0,1
331,12.8426,0.37076,0,12.848,0.370779,2.41205,0.5,0,13,-19.9908,-2.41205,0.325853,0.899542,0.0755951,0.112877,0.909743,0,1
332,12.8316,0.371428,0,12.837,0.371447,0.736215,0.5,0,13,-32.2734,-0.736215,0.323014,0.899578,0.10044,0.126543,0.91397,0,1
333,12.8261,0.372431,0,12.8315,0.372435,1.28351,0.5,0,13,-41.2149,1.26244,0.318968,0.898447,0.112269,0.135903,0.915577,0,1
334,13.1799,-0.391144,0,13.1857,0.391147,8.88986,0.5,0,12.9886,29.9332,-8.88986,0.307961,1.04575,0.0598476,0.0784829,1.05039,0,1
335,13.1782,-0.392082,0,13.1841,0.392085,9.12199,0.5,0,12.9939,31.4818,-9.12199,0.307673,1.04437,0.0543956,0.0787084,1.04874,0,1
336,13.1726,-0.395254,0,13.1786,0.395271,10.0387,0.5,0,13,36.0132,-10.0387,0.306762,1.04048,0.0367863,0.0798893,1.04419,0,1
337,13.1711,-0.396296,0,13.177,0.396314,10.636,0.5,0,13,42.6046,-10.636,0.306802,1.04013,0.0321897,0.08175,1.04383,0,1
338,13.1656,-0.400569,0,13.1717,0.40057,10.2674,0.5,0,12.9863,55.6364,-10.2674,0.303584,1.02585,-0.00186873,0.0794338,1.02892,0,1
339,13.6954,0.117422,0,13.6959,0.117427,8.36976,0.5,0,13,-11.9453,-8.36976,0.3041,1.5372,-0.317323,-0.157853,1.57753,0,1
340,13.6967,0.292593,0,13.6998,0.292616,8.47699,0.5,0,13,-1.36714,8.47699,0.26753,1.33574,-0.0861258,-0.06209,1.33995,0,1
341,13.6896,0.295659,0,13.6928,0.295682,8.55273,0.5,0,12.7828,-1.26986,8.55273,0.267614,1.31505,-0.0851404,-0.0606049,1.3192,0,1
342,13.7006,0.290081,0,13.7037,0.290105,8.69036,0.5,0,12.8585,-1.27673,8.69036,0.26757,1.35347,-0.0894593,-0.0642575,1.35794,0,1
